0.0,0.0,80.0,
0.3129264054838546,0.0,80.0,
0.44393111344715475,0.02503411243870837,80.0,
0.5550037568212336,0.06054860151448074,80.0,
0.655032933294873,0.10494890206017943,80.0,
0.7479416059887835,0.15735153672376928,80.0,
0.8399377633865921,0.21718686520287195,80.0,
0.9300683430382367,0.28438188627379934,80.0,
1.0231448993561085,0.35878735371685827,80.0,
1.1128754686454467,0.44063894566534695,80.0,
1.2038360455537298,0.5296689831569827,80.0,
1.2842607623538378,0.6259758668012811,80.0,
1.3599299474858118,0.7287167277895882,80.0,
1.4150584260405317,0.8375111235884531,80.0,
1.4612323971379606,0.9507157976716957,80.0,
1.4841950428016888,1.0676143894427326,80.0,
1.4992836332654873,1.1863499928668677,80.0,
1.4945278171577145,1.3062926835281068,80.0,
1.493446608854993,1.425854908900724,80.0,
1.4941396221792391,1.5453306376091234,80.0,
1.5062501097973986,1.6648618073834625,80.0,
1.526293312891926,1.7853618161672544,80.0,
1.5590368485276909,1.9074652811986086,80.0,
1.6007758577724962,2.0321882290808237,80.0,
1.6545236618834294,2.1602502977026234,80.0,
1.715262450540546,2.2926121906532977,80.0,
1.785730084499759,2.4298331866965412,80.0,
1.8585747453834056,2.572691593456522,80.0,
1.93659231737756,2.7213775730871945,80.0,
2.009191890140991,2.8763049584773994,80.0,
2.0810647069100265,3.037040309688679,80.0,
2.1402139561959626,3.203525486241481,80.0,
2.1920846478578264,3.374742602737158,80.0,
2.223617642925781,3.550109374565784,80.0,
2.2465718552288263,3.7279987859998465,80.0,
2.2572767467259007,3.9077245344181524,80.0,
2.259600142415082,4.088306674156224,80.0,
2.2506330916764328,4.269074685549431,80.0,
2.2308387588223586,4.449125332883546,80.0,
2.199230518806201,4.627592433589335,80.0,
2.1546061254077293,4.8035308750938315,80.0,
2.098393056064855,4.97589936512645,80.0,
2.0287377974672576,5.143770809611638,80.0,
1.951223768320383,5.306069833409019,80.0,
1.8643982607676786,5.46216773487465,80.0,
1.7814169316790411,5.611319595736064,80.0,
1.7003774881510463,5.753832950270387,80.0,
1.643431529334707,5.889863149322471,80.0,
1.6070203905097336,6.021337671669247,80.0,
1.621284261458558,6.1498993029100255,80.0,
1.65737522840383,6.27960204382671,80.0,
1.72030154749709,6.412192062099017,80.0,
1.7871107088110942,6.549816185898784,80.0,
1.8607755664108319,6.6927850426036715,80.0,
1.926323071025982,6.841647087916538,80.0,
1.9867841480821167,6.995752933598617,80.0,
2.034540942287099,7.154695665445186,80.0,
2.074747516948346,7.317458940828154,80.0,
2.1036431687495054,7.483438742184022,80.0,
2.128700134278057,7.6517301956839825,80.0,
2.1480216283182507,7.822026206426227,80.0,
2.1724186853931977,7.993867936691688,80.0,
2.198937253361329,8.167661431523143,80.0,
2.240705602264016,8.34357641179205,80.0,
2.291964593663199,8.522832859973171,80.0,
2.366575406953883,8.706190027466228,80.0,
2.4444990375255076,8.895516060022539,80.0,
2.5263793459811636,9.091075983024579,80.0,
2.598794200878004,9.293186330703072,80.0,
2.6618478878136744,9.501089866773313,80.0,
2.70654217071627,9.714037697798407,80.0,
2.731387411566135,9.930561071455708,80.0,
2.729163737440283,10.149072064380999,80.0,
2.6954006624713296,10.36740516337622,80.0,
2.6203000046710887,10.583037216373928,80.0,
2.4928434588967923,10.792661216747614,80.0,
2.295326677918837,10.992088693459358,80.0,
2.004158803274056,11.175714827692865,80.0,
1.58493734480899,11.336047531954788,80.0,
0.9900229782552635,11.462842519539509,80.0,
0.0,11.542044357799929,80.0,
