0.0,0.0,80.0,
0.22427623465872001,0.0,80.0,
0.27131372464708664,0.0179420987726976,80.0,
0.29633711402808005,0.03964719674446453,80.0,
0.30531673666680015,0.06335416586671093,80.0,
0.30606455172752717,0.08777950480005495,80.0,
0.3021536696972486,0.11226466893825712,80.0,
0.3035349488425662,0.136436962514037,80.0,
0.3143285353434369,0.1607197584214423,80.0,
0.3368342438737435,0.18586604124891723,80.0,
0.37048587885325734,0.2128127807588167,80.0,
0.39993629027585287,0.2424516510670773,80.0,
0.42959767137236454,0.27444655428914555,80.0,
0.4436239487797286,0.3088143679989347,80.0,
0.4567755817746672,0.34430428390131296,80.0,
0.4596670739339384,0.3808463304432863,80.0,
0.4778122699052071,0.4176196963580014,80.0,
0.5123390038636175,0.45584467795041794,80.0,
0.5663722292500064,0.49683179825950735,80.0,
0.6337940696186802,0.5421415765995079,80.0,
0.6977845464626365,0.5928451021690023,80.0,
0.7589685443601487,0.6486678658860132,80.0,
0.8100391038622168,0.7093853494348251,80.0,
0.8550812359747898,0.7741884777438025,80.0,
0.8914614653871259,0.8425949766217857,80.0,
0.9263956499053931,0.9139118938527558,80.0,
0.9587670956638957,0.9880235458451873,80.0,
0.9987779204047018,1.064724913498299,80.0,
1.045078991540922,1.144627147130675,80.0,
1.1105170053263764,1.2282334664539487,80.0,
1.1897042218978633,1.3170748268800587,80.0,
1.2947603462955022,1.4122511646318878,80.0,
1.4154861466626294,1.515831992335528,80.0,
1.5612266641211003,1.6290708840685382,80.0,
1.7094387792255537,1.7539690171982263,80.0,
1.8593040579071833,1.8907241195362705,80.0,
2.000735128872771,2.039468444168845,80.0,
2.135216426441897,2.199527254478667,80.0,
2.2598352133350588,2.3703445685940188,80.0,
2.376265275346047,2.5511313856608235,80.0,
2.4859947662890667,2.741232607688507,80.0,
2.5894506922411984,2.9401121889916326,80.0,
2.6902792139598457,3.1472682443709283,80.0,
2.78539192024607,3.362490581487716,80.0,
2.8792210368221376,3.5853219351074017,80.0,
2.9618095729567138,3.8156596180531728,80.0,
3.039193152515138,4.05260438388971,80.0,
3.092879025686063,4.295739836090921,80.0,
3.1305864093353177,4.543170158145807,80.0,
3.1247890589195952,4.793617070892632,80.0,
3.105805534747858,5.043600195606199,80.0,
3.0682556038701865,5.292064638386028,80.0,
3.033337771225374,5.537525086695643,80.0,
2.9967241778783946,5.780192108393673,80.0,
2.9715118233584845,6.019930042623945,80.0,
2.9540604269139354,6.257650988492624,80.0,
2.951322722692456,6.493975822645739,80.0,
2.9586451818607173,6.730081640461135,80.0,
2.9801518942778884,6.966773255009993,80.0,
3.0095964414389673,7.205185406552224,80.0,
3.0496230301576754,7.445953121867341,80.0,
3.0906931819564347,7.689922964279956,80.0,
3.1357566560774774,7.937178418836471,80.0,
3.1719505553536145,8.18803895132267,80.0,
3.2027558024880376,8.441794995750959,80.0,
3.21202043538679,8.698015459950001,80.0,
3.213138724969312,8.954977094780945,80.0,
3.2012009576098728,9.21202819277849,80.0,
3.183392537727982,9.46812426938728,80.0,
3.1550286310672497,9.72279567240552,80.0,
3.1184144846311432,9.975197962890899,80.0,
3.0683786262082453,10.224671121661391,80.0,
3.002395664150191,10.47014141175805,80.0,
2.9125126283608687,10.710333064890065,80.0,
2.7904858580504306,10.943334075158935,80.0,
2.6225006957002224,11.16657294380297,80.0,
2.390921677687243,11.376372999458988,80.0,
2.0699981257842777,11.567646733673968,80.0,
1.6247590088687507,11.73324658373671,80.0,
1.0059527818208192,11.86322730444621,80.0,
0.0,11.943703526991877,80.0,
